id,member_id,emp_length,policy_code,loan_status
756173,956087,11,1,0
756153,956066,11,1,2
718573,912810,11,1,2
756072,955981,11,1,2
756075,955984,2,1,2
717267,911333,7,1,0
749439,948674,3,1,2
755190,954983,11,1,2
756050,955956,5,1,2
756045,955950,3,1,1
756040,955255,3,1,2
597140,766482,5,1,1
755968,955863,6,1,2
755946,955837,11,1,2
755904,955789,7,1,1
746279,944990,5,1,1
753800,953481,1,1,2
755817,955696,9,1,1
728048,923641,5,1,2
755784,955659,0,1,1
755745,955620,11,1,2
755761,941013,3,1,2
736261,933123,4,1,2
755614,955475,11,1,2
755705,955578,11,1,2
752622,952215,1,1,2
755677,955545,1,1,2
755649,955513,2,1,1
755651,955515,0,1,1
755637,955500,0,1,2
755635,955498,8,1,1
755595,955454,11,1,2
755563,955419,0,1,1
755450,955259,11,1,1
755554,955410,1,1,2
732259,928445,11,1,2
755250,955046,5,1,2
755513,955364,2,1,2
755533,936210,8,1,1
755488,955298,6,1,1
755486,955296,6,1,2
755424,955232,11,1,2
755405,955209,2,1,2
754267,953977,0,1,2
755095,954877,0,1,0
754870,954625,4,1,2
755314,955116,3,1,2
755205,954999,7,1,2
755317,955120,4,1,2
746591,945374,11,1,2
755294,955096,11,1,1
755184,954977,1,1,2
755248,955044,11,1,2
755241,955037,4,1,2
755057,954830,11,1,2
755228,955024,8,1,2
755215,955011,11,1,1
755186,954979,0,1,1
755225,955021,6,1,2
755206,955000,11,1,1
701986,893826,4,1,2
755124,954908,3,1,2
755156,954948,11,1,2
753644,953304,5,1,2
755161,924765,2,1,2
754762,954514,8,1,2
755141,954931,3,1,2
755087,954867,1,1,1
754263,953972,4,1,2
755063,954838,7,1,2
755041,954809,3,1,1
748243,947272,11,1,1
755020,954788,5,1,2
751664,951123,3,1,2
754965,954732,2,1,2
733807,930216,3,1,2
748893,948030,9,1,2
754947,954710,6,1,2
754916,954678,11,1,2
754915,954676,3,1,2
753730,953404,8,1,1
754872,954627,2,1,1
754853,954607,1,1,2
728078,923674,2,1,2
752902,952524,2,1,2
754740,954490,0,1,1
754734,954485,3,1,2
754731,954481,2,1,2
741854,939862,11,1,2
754651,954390,1,1,1
754548,954280,1,1,2
754600,954335,3,1,2
754546,954278,5,1,2
753914,953601,11,1,2
754280,953991,3,1,2
754469,954190,6,1,2
754480,954203,6,1,2
754416,954133,3,1,0
754403,954119,11,1,2
752625,952218,5,1,2
753572,953226,2,1,2
753970,953663,1,1,2
754363,954078,1,1,2
754350,954065,6,1,2
754308,954020,6,1,2
754302,954015,2,1,2
754294,954006,11,1,2
754020,953713,3,1,2
748226,947252,11,1,2
754260,953962,0,1,2
753214,952861,11,1,2
754240,953948,8,1,2
754000,953694,11,1,2
754199,953907,4,1,2
753790,953470,0,1,1
754218,934583,11,1,2
557551,717849,4,1,2
754163,953869,11,1,0
754118,953819,11,1,2
753772,953451,0,1,1
754125,953818,9,1,2
754112,953811,4,1,2
754060,953754,5,1,1
747464,946397,3,1,0
754052,953737,3,1,2
754053,953747,7,1,2
754045,953738,3,1,0
740866,938645,7,1,2
666049,851554,5,1,2
754012,953702,4,1,2
753937,953629,6,1,2
754033,923808,0,1,1
753270,952922,7,1,0
753913,953604,11,1,2
753907,953597,3,1,2
753788,953468,5,1,2
753902,945909,2,1,2
703725,895739,11,1,2
753866,953552,4,1,2
753848,953533,5,1,2
721983,916754,5,1,2
753854,953539,8,1,2
753819,953503,11,1,0
753795,953476,6,1,2
753785,953465,11,1,1
753732,953406,0,1,1
753754,953431,2,1,0
753744,953421,11,1,2
752397,951977,9,1,1
753737,953413,2,1,2
753691,953358,11,1,1
753696,953363,3,1,2
750037,949326,9,1,2
753669,953335,6,1,1
753656,953318,11,1,2
753631,953289,8,1,2
753627,953285,3,1,2
753616,953274,3,1,2
753615,927614,1,1,2
752498,952086,4,1,1
752339,951917,0,1,2
753608,953265,5,1,2
753594,953250,5,1,2
753519,953207,2,1,1
753478,953158,11,1,2
747071,945910,5,1,2
750410,949751,11,1,2
753401,953068,0,1,2
753361,953025,1,1,2
753342,953005,11,1,2
753299,952954,11,1,2
753309,952966,1,1,2
753245,952894,11,1,2
753279,952932,3,1,2
743192,941403,11,1,2
753261,952911,11,1,2
753207,952854,0,1,1
752869,952489,11,1,2
753121,952761,4,1,2
753198,952843,6,1,2
753153,952795,0,1,2
753181,952827,11,1,2
752011,951542,3,1,2
753147,952789,3,1,2
752995,952621,3,1,1
745628,944242,5,1,2
753102,952738,11,1,2
749939,949221,11,1,2
753084,952719,2,1,1
729829,925656,11,1,0
733059,929334,4,1,2
753088,952724,2,1,2
753036,952665,2,1,2
753026,952653,11,1,2
753016,952642,2,1,2
752915,952539,5,1,2
751684,951147,5,1,1
752988,952614,5,1,2
752952,952578,6,1,2
752928,952552,6,1,2
752974,948944,11,1,2
752965,952590,0,1,2
752939,952564,2,1,2
752900,952522,2,1,2
752812,952426,9,1,2
752873,952492,11,1,2
752865,952485,8,1,1
751257,950687,11,1,2
752806,952420,3,1,2
752803,952416,0,1,2
555867,715838,1,1,2
752734,952337,6,1,2
752703,952304,1,1,2
751952,951475,7,1,2
752684,952283,0,1,2
748854,947988,8,1,2
744449,942931,3,1,2
752483,952069,6,1,2
752610,952202,2,1,2
752615,952207,6,1,1
752611,952203,11,1,2
752570,952161,5,1,2
752607,935035,5,1,2
752580,932673,11,1,2
752500,952085,1,1,2
752547,952135,0,1,2
752507,929135,5,1,2
752478,952064,11,1,2
746164,944817,2,1,2
751935,951457,11,1,2
748487,947533,11,1,2
752425,952006,11,1,2
752393,951971,11,1,2
747987,946990,11,1,2
745820,944446,1,1,2
725985,921307,0,1,2
733951,930396,11,1,1
752346,951924,5,1,2
752345,951923,11,1,2
752220,951779,9,1,1
750435,949778,11,1,1
752319,951893,8,1,2
752021,951552,6,1,2
752304,951875,2,1,2
752289,951858,11,1,2
752240,951801,5,1,2
752237,951792,4,1,2
751434,950880,11,1,2
752206,951765,0,1,2
752196,951752,1,1,2
752188,951744,6,1,2
735873,932694,1,1,2
752170,951724,6,1,1
752180,951735,3,1,2
741759,939745,11,1,2
752156,951711,3,1,2
748520,947574,2,1,2
752122,951674,2,1,2
752098,934755,6,1,1
725939,921260,11,1,1
752069,951611,0,1,2
752067,951609,7,1,2
738778,936242,7,1,1
752016,951548,5,1,1
751997,935975,1,1,2
751967,951492,5,1,1
751984,951512,11,1,2
747793,946777,0,1,2
748900,948037,3,1,2
751876,951394,8,1,1
751806,951274,11,1,2
747265,946177,5,1,1
751959,931347,2,1,2
751917,951436,6,1,2
751923,951444,5,1,2
751767,951232,3,1,2
745432,944013,0,1,2
751893,951411,1,1,2
751864,951382,0,1,1
751842,951310,11,1,2
751807,951275,0,1,2
751870,916248,11,1,0
748955,948098,5,1,2
751100,950512,5,1,1
746314,945034,5,1,2
749073,948278,0,1,2
751770,951237,7,1,2
751755,951220,4,1,1
751712,951176,1,1,2
749872,949151,2,1,2
749514,948755,0,1,2
751452,950898,9,1,2
751654,951112,11,1,1
751652,951110,4,1,2
751636,951093,5,1,2
747974,946975,6,1,2
751583,951035,2,1,2
739645,937240,0,1,2
744672,943166,2,1,2
751543,950992,4,1,1
751373,950817,8,1,2
751510,950959,2,1,2
751479,950926,0,1,2
749255,948473,8,1,2
751493,950940,0,1,2
751466,950912,11,1,2
751248,950678,1,1,1
751401,950846,4,1,2
751404,950849,7,1,2
751367,950810,9,1,2
751300,950732,6,1,2
751237,950667,4,1,2
751268,950698,11,1,2
740968,938762,11,1,2
748911,948050,4,1,2
751223,950652,7,1,2
751239,950669,4,1,2
749035,948184,3,1,2
748108,947127,7,1,2
743569,941850,11,1,2
743022,941205,11,1,2
751072,950481,11,1,2
746729,945526,4,1,2
750488,949842,11,1,2
751034,950439,0,1,2
610893,783413,3,1,2
731876,927985,11,1,2
750920,950329,11,1,2
750893,950297,0,1,2
750851,950248,5,1,2
750811,950204,4,1,2
750799,950191,2,1,1
749325,948550,0,1,2
750779,950170,0,1,2
747765,946743,11,1,2
750712,950094,5,1,2
738749,936201,5,1,2
750671,950047,3,1,2
750670,950046,0,1,2
750645,950020,11,1,2
750630,950005,4,1,2
750605,949979,0,1,2
750602,949976,7,1,2
744385,942860,1,1,1
744636,943127,11,1,2
750565,949934,0,1,2
741026,938828,11,1,2
750538,949899,2,1,2
750530,949889,3,1,2
748913,948052,1,1,2
750425,949766,5,1,2
750409,949749,0,1,2
749020,948166,11,1,1
750342,949673,8,1,2
748225,947251,4,1,0
748282,947313,11,1,2
688229,878346,7,1,2
750210,949515,11,1,2
750212,949517,5,1,2
750143,949442,5,1,2
750163,949464,5,1,2
750104,949398,0,1,2
749841,949113,11,1,2
749103,948310,5,1,2
749087,948293,3,1,2
750109,949403,1,1,2
750093,949387,11,1,1
750061,949351,7,1,2
748128,947148,2,1,2
748447,947490,11,1,2
749988,949275,6,1,2
749384,948614,3,1,2
749972,949258,9,1,2
749907,949188,3,1,1
749902,949181,11,1,2
749858,949133,11,1,2
749852,949125,6,1,2
749557,948802,1,1,2
749823,949093,11,1,2
747199,946054,11,1,2
749796,949065,11,1,2
749341,948566,11,1,2
749746,949011,2,1,2
749748,949014,1,1,2
749736,949001,11,1,2
749723,948987,8,1,2
743900,942274,5,1,2
749625,948876,11,1,2
749617,948868,3,1,2
749081,948287,3,1,2
749594,948842,9,1,2
749589,948837,11,1,2
746986,945810,0,1,2
749545,948790,5,1,2
749568,948814,3,1,2
744344,942813,6,1,1
749533,948777,4,1,2
749515,948757,1,1,2
749459,948696,4,1,2
748212,947235,7,1,2
749443,948678,4,1,2
749248,948466,7,1,2
749396,948628,3,1,2
749390,948621,1,1,2
749347,948573,11,1,2
749291,948516,1,1,2
749324,948549,0,1,2
748479,947525,11,1,2
749319,933803,11,1,2
749268,948488,11,1,2
749243,948461,6,1,1
741468,939356,2,1,2
749229,948444,0,1,2
749214,948425,0,1,2
749199,948411,5,1,2
747113,945960,0,1,2
749211,935606,0,1,2
747449,946378,5,1,2
749183,934246,9,1,1
735801,932608,7,1,2
749137,948345,4,1,2
748292,947325,5,1,2
746954,945776,1,1,2
746449,945219,11,1,2
749107,948313,2,1,2
749099,948306,11,1,1
749089,948296,2,1,2
749069,948270,0,1,1
749050,948200,3,1,2
735654,932430,2,1,1
742464,940541,3,1,2
749033,934164,3,1,2
749019,948165,11,1,1
749023,948169,4,1,2
746374,945128,7,1,1
749004,948143,9,1,2
746883,945690,0,1,2
748384,947424,2,1,2
748118,947138,5,1,2
718225,912411,9,1,2
746749,945550,4,1,2
748869,948005,9,1,2
748880,948017,0,1,2
748916,948055,6,1,2
748867,948003,11,1,2
748450,947493,4,1,1
748776,947902,11,1,2
748811,947940,6,1,2
748730,947845,3,1,1
748754,947877,11,1,2
748304,947336,11,1,2
746538,945318,2,1,2
748775,947901,0,1,2
747624,946579,8,1,2
748757,947881,1,1,2
748719,947833,3,1,2
748704,947814,11,1,2
747991,946993,5,1,2
745186,943740,3,1,2
747338,946258,11,1,1
748503,947554,6,1,2
748463,947507,3,1,2
747777,946757,7,1,2
748423,947464,2,1,2
748001,947006,4,1,2
748385,947425,11,1,2
744822,943329,1,1,2
748322,947355,7,1,1
747619,946572,7,1,2
747051,945884,6,1,2
748284,947315,11,1,0
742808,940960,6,1,2
748251,947280,3,1,2
743305,941536,5,1,2
748190,947212,4,1,2
748171,947193,11,1,1
748129,947149,5,1,2
748144,947164,5,1,1
748141,947161,5,1,2
729805,925625,1,1,2
746876,945689,2,1,2
748051,947065,5,1,2
748054,947068,7,1,1
726234,921576,11,1,1
747990,946988,0,1,2
747481,946419,11,1,1
744425,942903,0,1,2
747470,946404,7,1,2
747953,946950,4,1,2
747940,946937,11,1,2
747912,946906,0,1,2
745618,944232,0,1,1
747905,946899,2,1,1
747834,946823,4,1,2
744804,943309,11,1,2
747852,946843,7,1,2
741439,939321,11,1,2
747831,946820,2,1,1
747824,946813,11,1,2
745183,943736,11,1,2
747538,946481,7,1,2
728522,924213,6,1,2
747744,946718,11,1,2
740528,938255,11,1,2
741520,939425,11,1,1
747645,946601,2,1,2
747641,946597,2,1,2
746593,945376,11,1,2
744143,942573,4,1,2
747627,946583,11,1,2
747540,946483,0,1,1
747483,946422,11,1,2
747440,946369,0,1,2
747444,946373,6,1,2
747442,946371,5,1,2
744948,943470,2,1,1
747427,946352,4,1,2
747414,946341,11,1,2
746034,944678,9,1,2
747389,946313,11,1,2
743524,941800,0,1,2
747370,946293,0,1,2
747339,946260,8,1,2
747349,946270,3,1,1
747335,946255,1,1,2
747177,946030,5,1,2
737995,935278,7,1,2
747244,946154,5,1,2
747276,946189,8,1,1
747241,946151,8,1,2
747207,946062,11,1,2
747080,945921,0,1,2
747165,946018,11,1,2
741773,939761,11,1,2
747160,946012,2,1,2
747152,946004,4,1,2
747146,945998,5,1,2
747130,945980,1,1,2
747108,945950,4,1,2
747101,945946,2,1,2
747103,945947,4,1,2
739416,936993,5,1,2
747063,945902,8,1,2
747011,945840,3,1,2
746629,945415,7,1,0
746973,945795,11,1,2
746985,945809,0,1,2
745888,944522,1,1,0
746773,945575,0,1,2
745634,944248,5,1,2
746480,945254,2,1,2
746928,945747,6,1,1
746619,945404,7,1,2
746820,945629,0,1,2
746758,945559,3,1,2
746812,945618,2,1,2
745452,944034,3,1,2
746780,945582,5,1,2
746762,944005,2,1,1
746727,945524,8,1,1
714802,908265,5,1,2
746698,945492,0,1,2
746747,945548,4,1,2
746742,931390,2,1,1
746693,945486,5,1,2
746663,945453,1,1,2
746656,945444,0,1,2
746645,945434,4,1,1
746652,938115,3,1,2
745903,944538,11,1,2
746486,945258,11,1,2
746563,945346,6,1,2
746589,945372,11,1,2
746542,945322,7,1,2
746531,945311,2,1,1
746482,945257,2,1,1
745761,944385,4,1,2
739289,936856,5,1,1
746474,945247,9,1,2
745344,943914,2,1,2
736365,933247,2,1,2
746415,945180,3,1,1
746405,945167,3,1,2
746390,945146,0,1,1
746373,945127,2,1,1
746370,945124,4,1,2
746282,944993,0,1,1
746300,945014,0,1,2
746298,945012,2,1,2
746272,944983,4,1,2
746185,944838,11,1,2
740988,938784,3,1,2
745149,943695,1,1,2
743206,941419,2,1,1
746180,944834,3,1,1
745292,943855,9,1,1
746161,944814,0,1,2
746178,944832,11,1,2
745721,944341,0,1,1
746107,944755,5,1,2
746102,944748,8,1,2
746087,944733,2,1,1
746074,944719,11,1,2
746036,944680,5,1,2
741105,938924,6,1,1
746008,944648,11,1,2
745982,944477,11,1,1
745956,944596,6,1,2
745664,944280,7,1,2
745969,901662,1,1,2
745941,944581,11,1,2
745900,944535,0,1,2
745916,944552,5,1,1
745918,944554,0,1,2
745878,944511,0,1,2
745850,944480,5,1,1
744834,943343,11,1,2
745794,944419,5,1,2
745753,944375,2,1,2
745770,944393,3,1,1
745773,909887,11,1,0
745718,944338,2,1,0
745712,944329,7,1,1
745705,944322,3,1,2
724118,919186,3,1,2
745633,944247,11,1,2
745597,944208,3,1,2
745623,944237,4,1,2
744588,943077,11,1,2
745552,944157,11,1,2
742661,940775,11,1,1
745422,943998,11,1,2
740683,938436,11,1,2
728208,923868,4,1,2
744579,943068,11,1,1
744604,943094,11,1,1
723333,918260,11,1,2
745215,943767,5,1,2
742664,940781,3,1,2
743946,942334,2,1,1
745145,943690,3,1,2
745132,943674,3,1,2
745134,943676,2,1,2
745105,943643,3,1,2
739063,936586,1,1,2
730198,926107,0,1,2
741535,939442,6,1,1
730782,926781,0,1,2
745064,943597,11,1,2
745054,943585,5,1,2
744700,943200,11,1,2
725713,921011,2,1,2
745031,943558,6,1,2
744934,943455,2,1,2
744795,943298,7,1,2
744882,943398,0,1,2
744890,943409,5,1,2
743921,942304,1,1,2
744868,943384,11,1,2
744847,943358,2,1,2
744805,943310,1,1,1
742086,940105,11,1,2
744641,943134,1,1,1
744325,942790,4,1,2
743794,942140,4,1,2
744630,943121,6,1,1
744628,943119,9,1,2
744550,943038,4,1,2
733340,929696,4,1,2
744515,943002,4,1,2
744244,942700,1,1,2
744388,942863,7,1,2
744436,942916,3,1,2
739926,937554,11,1,2
744429,942907,0,1,2
744414,942889,8,1,2
742238,940285,9,1,2
743499,941766,4,1,2
744389,942864,2,1,2
744339,942808,11,1,2
744331,942796,5,1,2
744342,942811,3,1,1
744085,942502,3,1,2
744323,942788,6,1,1
744315,942777,11,1,2
742104,940127,4,1,2
744309,942774,4,1,2
743663,941968,1,1,2
742696,940830,11,1,1
744281,942742,11,1,2
744222,942677,4,1,2
744231,942686,3,1,2
744216,942671,2,1,2
742057,940070,9,1,2
742130,940157,3,1,2
744185,942628,3,1,2
744174,942614,0,1,1
712916,906089,11,1,2
741178,939013,1,1,2
743942,942329,11,1,2
743965,942359,5,1,2
744067,942479,11,1,2
743972,942366,5,1,2
744048,942453,6,1,2
744031,942432,6,1,2
744010,942292,11,1,2
743941,942327,2,1,2
743860,942223,11,1,2
743789,942132,4,1,2
730859,926866,3,1,2
742754,940899,0,1,2
738276,935614,8,1,2
740902,938688,6,1,1
685852,875568,4,1,2
743734,942065,3,1,0
743719,942042,0,1,2
743713,942034,0,1,2
743687,941999,5,1,2
743690,942003,3,1,1
741637,939562,11,1,2
743658,941961,2,1,2
710427,903180,11,1,2
743614,941903,3,1,2
743600,941887,4,1,1
743596,941882,4,1,1
743529,941807,9,1,2
740655,938406,11,1,2
742259,940307,11,1,1
741046,938849,11,1,2
743432,941688,6,1,2
743420,941673,3,1,1
743406,941658,6,1,2
741680,939609,11,1,2
743390,941637,6,1,1
743382,941626,11,1,1
743368,941611,4,1,2
732470,928676,3,1,2
743347,941588,6,1,2
740900,938686,3,1,2
741809,939807,11,1,2
743343,941581,2,1,2
743310,941545,0,1,2
743307,941538,11,1,2
737170,934290,8,1,2
738661,936090,11,1,2
743268,941494,3,1,2
740358,938054,5,1,2
733864,930286,2,1,1
741786,939776,6,1,2
743088,941281,1,1,2
742530,940612,11,1,2
743113,941309,6,1,2
743092,941279,11,1,2
742912,941078,11,1,2
743029,941213,1,1,2
743013,941194,11,1,2
742993,941170,4,1,2
742638,940745,7,1,2
742976,941149,11,1,2
742971,941144,8,1,2
742330,940384,2,1,2
742945,941111,11,1,2
742923,941090,7,1,1
742944,937704,0,1,2
742933,941100,1,1,2
742400,940461,5,1,2
742936,924632,0,1,2
742847,941006,4,1,2
741779,939768,11,1,1
742244,940292,9,1,2
718699,912950,11,1,2
741476,939366,3,1,2
742887,941051,5,1,2
742866,941026,11,1,2
730659,926645,11,1,2
742657,940771,0,1,2
742805,940957,0,1,2
740606,938350,6,1,2
740799,938569,2,1,2
742765,940911,6,1,2
742459,940536,0,1,1
742658,940772,7,1,2
742644,940754,11,1,1
741803,939799,11,1,2
732729,928961,1,1,1
742570,940665,5,1,1
741868,939876,0,1,2
741785,939774,3,1,2
742562,940653,1,1,1
742558,940651,3,1,2
742548,940639,4,1,2
742519,940602,11,1,1
741966,939967,11,1,2
731914,928029,1,1,2
739084,936615,6,1,2
737422,934603,5,1,1
741268,939127,7,1,1
742468,940545,3,1,2
742451,940525,6,1,2
742398,940459,11,1,1
742444,940516,0,1,2
742429,940498,0,1,2
727693,923233,3,1,2
741224,939075,0,1,2
742119,940147,11,1,2
741872,939881,0,1,2
742323,940374,9,1,2
742305,940356,0,1,2
742275,940321,0,1,1
742258,940306,1,1,2
742241,940288,4,1,2
742186,940223,3,1,2
734249,930746,3,1,2
739129,936670,1,1,2
737124,934233,3,1,1
719044,913347,11,1,2
742141,940171,11,1,2
742129,940156,11,1,1
742124,940151,4,1,2
742113,940139,0,1,2
741660,939588,9,1,2
742070,940082,1,1,2
742071,940087,9,1,1
742047,940059,9,1,2
737521,934712,7,1,2
742042,940050,8,1,1
742040,940053,2,1,2
741567,939484,8,1,2
735441,932157,4,1,2
741967,939968,3,1,2
742017,940025,11,1,2
737078,934178,11,1,1
742001,940006,3,1,2
725325,920554,2,1,1
741883,939897,4,1,2
741903,939919,6,1,2
741901,939917,11,1,2
741824,939822,5,1,2
741800,939795,4,1,2
741781,939770,3,1,1
741219,939067,0,1,1
741771,939758,4,1,2
738527,935924,0,1,2
741718,939699,3,1,2
741734,939717,2,1,2
741710,939690,2,1,2
741729,939711,11,1,1
741743,918012,11,1,2
740576,938316,0,1,1
740909,938694,1,1,2
741687,939665,2,1,2
741676,939605,0,1,2
741664,939592,1,1,2
741248,939104,2,1,2
739530,937109,11,1,2
740458,938168,2,1,2
735660,932435,4,1,2
740583,938324,6,1,2
712616,905745,0,1,2
739326,936900,1,1,2
741489,939384,4,1,2
741390,939266,2,1,2
741434,939315,11,1,2
741236,939091,7,1,2
741404,939281,4,1,2
740842,938617,0,1,2
741413,919073,0,1,2
738954,936461,0,1,2
741329,939201,0,1,2
741334,939205,0,1,2
741301,939170,7,1,1
738782,936249,11,1,2
740480,938196,2,1,2
738668,936099,2,1,2
741288,939153,4,1,2
741276,939138,11,1,2
739750,937359,0,1,2
741259,939118,0,1,1
739404,936981,3,1,2
735296,931961,0,1,1
737595,934801,2,1,2
711528,904492,2,1,1
741188,939027,3,1,2
741085,938902,3,1,2
738328,935682,5,1,2
741017,938819,5,1,2
741011,938810,9,1,2
741007,938805,11,1,2
740938,938730,0,1,1
731055,927084,4,1,2
740919,938706,3,1,2
739473,937050,11,1,2
740532,938263,6,1,2
740735,938496,11,1,2
740890,938675,0,1,2
736830,933877,11,1,1
740858,938635,4,1,2
740850,938626,11,1,2
726813,922262,11,1,2
740833,938607,8,1,1
724993,920177,11,1,2
740830,921391,1,1,1
740798,938568,7,1,2
737767,935010,11,1,2
740743,938507,0,1,0
740734,938495,2,1,2
740727,938488,0,1,2
740690,938444,4,1,2
740637,938383,6,1,2
740694,938449,11,1,2
740681,938434,11,1,2
740644,938392,6,1,2
740648,938396,5,1,2
739479,937056,0,1,2
740639,938385,3,1,2
739772,937381,11,1,2
688829,879013,11,1,2
740621,934947,6,1,2
740212,937880,3,1,2
740599,938343,11,1,1
740591,938333,2,1,2
738825,936304,2,1,2
712041,905077,0,1,2
738971,936482,7,1,2
739491,937069,1,1,1
740057,937705,11,1,2
740551,938281,0,1,2
740505,938229,0,1,1
740490,938210,11,1,2
739492,937070,2,1,2
722020,916794,2,1,2
740100,937752,1,1,1
740432,938138,11,1,2
740421,938125,1,1,2
740417,938121,2,1,1
740366,938065,0,1,2
740354,938047,11,1,2
740349,938040,1,1,2
740317,938003,0,1,1
740298,937980,3,1,2
739859,937478,0,1,2
740235,937904,9,1,2
737546,934744,1,1,2
740194,937859,0,1,2
735136,931752,7,1,2
740129,937784,3,1,2
740181,937842,11,1,2
740175,937834,2,1,2
738507,935897,3,1,2
740088,937741,2,1,2
740077,937726,3,1,2
740076,937725,1,1,2
739322,936896,1,1,2
740068,910694,5,1,2
739371,936947,5,1,2
737675,934905,7,1,2
740012,937650,2,1,2
733784,930189,5,1,2
739793,937403,11,1,2
739970,937604,4,1,2
739441,937019,3,1,1
739925,937553,1,1,2
739923,937551,11,1,2
739259,936822,8,1,2
739872,937492,11,1,2
739751,937360,0,1,2
739830,937445,9,1,2
739857,902448,11,1,2
739828,937443,11,1,2
739767,937375,4,1,1
739765,937373,4,1,2
739799,937409,11,1,1
739780,937390,3,1,2
738730,936180,7,1,2
739796,937406,0,1,2
725556,920821,5,1,0
739770,937379,3,1,2
739698,937299,3,1,2
739323,936897,0,1,2
735466,932184,11,1,2
739735,937342,3,1,2
739742,937350,5,1,2
739744,937353,8,1,2
739731,937337,11,1,2
738420,935790,1,1,0
739681,937277,3,1,2
739717,915851,7,1,1
734223,930718,11,1,2
737455,934642,1,1,2
739682,937278,11,1,2
736534,933494,1,1,2
739372,936949,5,1,1
739607,937199,2,1,2
739599,937191,11,1,1
739634,937228,11,1,2
739619,937211,2,1,1
739612,937204,2,1,2
739311,936884,8,1,2
739407,936984,0,1,2
739328,936902,4,1,2
737415,934593,11,1,2
739535,937114,0,1,1
739533,937113,11,1,2
739375,936952,4,1,2
739449,937026,11,1,2
725914,921231,7,1,2
739336,936911,6,1,2
739376,936953,3,1,2
739358,936933,7,1,2
738174,935501,11,1,2
738672,936104,11,1,2
739200,936754,11,1,1
739275,936841,8,1,2
739263,936826,8,1,2
735359,932052,11,1,2
726629,922054,11,1,2
723772,918801,11,1,2
734138,930616,11,1,2
739194,936748,1,1,2
739193,936747,11,1,2
739162,936711,0,1,2
739148,936693,0,1,2
739124,936664,11,1,2
739106,936642,11,1,2
738935,936439,0,1,2
739030,936550,4,1,2
739010,936526,3,1,2
739023,936541,1,1,2
739006,936522,4,1,1
736169,933010,6,1,2
738945,936450,4,1,2
727675,923214,9,1,2
738212,935549,11,1,2
735251,931901,3,1,2
738882,936382,11,1,2
737076,934175,6,1,2
738871,936366,11,1,1
738877,936374,0,1,2
730186,926094,6,1,2
738822,936301,2,1,2
738821,936300,11,1,2
738817,936293,2,1,1
738121,935434,3,1,2
683871,873248,6,1,2
738805,936277,2,1,2
738769,936228,6,1,2
738744,936195,2,1,2
738741,936192,11,1,2
738729,936179,6,1,2
723657,918661,0,1,2
738712,936149,11,1,2
738713,936155,0,1,2
738322,935675,2,1,2
736846,933899,11,1,2
738685,936118,11,1,1
738678,936110,3,1,2
734505,931032,8,1,1
738606,936023,8,1,2
738601,936016,1,1,2
738585,935999,11,1,2
737565,934763,9,1,2
738492,935877,2,1,2
738488,935873,4,1,2
734115,930590,11,1,2
738457,935837,11,1,2
736535,933496,7,1,2
738407,935771,11,1,2
738389,935751,11,1,2
736155,932991,9,1,2
738342,935696,0,1,1
738309,935659,5,1,2
738358,935714,0,1,2
738345,935700,9,1,2
738349,935706,2,1,2
710743,903527,4,1,1
738285,935630,11,1,2
738326,935680,6,1,2
738294,935642,4,1,2
738261,935603,2,1,2
738050,935345,11,1,2
738247,935588,5,1,2
738248,935589,11,1,2
738241,935582,1,1,2
735124,931740,11,1,2
738177,935505,8,1,2
738208,935546,2,1,2
738205,935540,3,1,1
738194,935526,8,1,2
738193,935525,11,1,2
738158,935480,11,1,2
738154,935476,6,1,2
738148,935469,11,1,1
738145,935465,2,1,1
734825,931399,11,1,2
738106,935418,4,1,2
738110,935422,6,1,2
738066,935368,3,1,2
738012,935299,9,1,2
738003,935289,6,1,2
736270,933133,8,1,1
737965,935238,0,1,2
737848,935103,11,1,2
737892,935154,0,1,2
737876,935136,7,1,2
737866,935127,0,1,2
737872,935132,11,1,2
737574,934777,11,1,2
733114,929445,11,1,2
737540,934737,11,1,1
737798,935051,2,1,2
737812,935064,3,1,2
737782,935029,11,1,2
737800,935049,11,1,2
732561,926753,3,1,2
699888,891512,1,1,2
727920,923478,11,1,2
737777,935022,4,1,2
737771,935014,6,1,2
737746,934984,6,1,2
737703,934936,6,1,2
737717,934950,11,1,2
734340,930846,4,1,2
737599,934806,3,1,2
737632,934850,4,1,2
734525,931053,0,1,2
714876,908346,0,1,2
737605,934813,6,1,2
737582,934786,4,1,2
737579,934783,5,1,1
737563,934761,0,1,2
737528,934723,2,1,2
736525,933484,11,1,2
737534,934731,4,1,2
735880,932704,3,1,2
737497,934685,0,1,2
737498,934686,0,1,2
737501,934690,7,1,2
737488,934676,3,1,2
734018,930474,5,1,1
737482,934670,3,1,1
734947,931544,8,1,1
737481,934669,2,1,2
737454,934641,0,1,2
727624,923155,11,1,2
737434,934617,1,1,1
737446,934631,0,1,2
737394,934565,11,1,2
736702,933732,3,1,1
737395,934566,0,1,2
736351,933228,11,1,2
736974,934050,2,1,2
737369,934535,1,1,2
732075,928222,11,1,2
735780,932583,8,1,2
737349,934512,3,1,2
737345,934508,11,1,1
737329,934488,3,1,2
737288,934440,5,1,2
736753,933791,11,1,2
737195,934324,4,1,2
737185,934309,2,1,1
736478,933429,5,1,2
733418,929779,11,1,2
737089,934192,8,1,2
